company_id,year_month,caja_ingresos,caja_gastos,flujo_neto,volumen_ventas,volumen_vencido_ventas,atrapado_ventas,volumen_compras,volumen_vencido_compras,atrapado_compras,stock_overdue_clientes,stock_overdue_prov,observado,refund_rate,refund_rate_3m,debt_service,debt_service_3m,mes_sin_ingresos,burn_rate,pct_clientes_morosos,pct_impagos_prov,pct_clientes_morosos_3m,pct_impagos_prov_3m,share_stock_clientes_antiguo,edad_media_stock_prov_dias,share_stock_prov_antiguo,flujo_neto_3m_avg,flujo_neto_6m_avg,burn_rate_3m_avg,ingresos_momentum_3m,colchon_flujo_meses,recuperacion_prov,persistente_flag_flujo_negativo,persistente_flag_estres_prov,persistente_flag_estres_clientes,persistente_flag_stock_prov_antiguo,persistente_flag_tijera,caja_real,caja_negativa_flag,caja_reportada,deuda_viva,flujo_relativo,flujo_relativo_3m,runway_meses,deuda_sobre_ingresos,stock_prov_sobre_ingresos,stock_clientes_sobre_ingresos,flujo_pendiente_robusta_6m,flujo_volatilidad_6m,recuperacion_stock_prov,ventas_acum,compras_acum,top1_clientes_share_3m,top1_prov_share_3m,pctl_flujo_relativo_3m,pctl_burn_rate_3m,pctl_clientes_morosos_3m,pctl_stock_prov_sobre_ingresos,pctl_colchon_flujo_meses,pctl_runway_meses,pctl_flujo_volatilidad_6m,pctl_stock_clientes_sobre_ingresos,pctl_recuperacion_stock_prov,pctl_flujo_pendiente_robusta_6m,meses_activos_acum,mes_parcial,confianza,group_id,score_mensual,score_trayectoria,peso_cubierto,n_componentes_validos,aporte_liquidez,aporte_colchon,aporte_deuda_comercial,aporte_eficiencia,aporte_cobro_clientes,aporte_trayectoria,cambio_real,cambio_cobertura,delta_score,motivo_cambio,score_suavizado,score_volatilidad,caida_score_3m,giro_sigmas,senal_giro,criterios_estructurales,naturaleza_caida,motivo_naturaleza,riesgo_impago_comercial,riesgo_asfixia_caja,senal_nivel,senal_anticipacion,alerta_temprana,alerta_tipo,alerta_canal,alerta_severidad,motivo_alerta
COMP_0831,2026-02,16196.44,11256.95,4939.490000000002,17315.5,17759.44,1563.0,611.1500000000001,1080.55,503.09,18755.0,503.09,True,0.0,0.0,0.0,0.0,0,0.6950261909407252,8.800953183208481,46.55869695988154,9.104401800609525,91.4388476409612,0.7499866702212743,20.0,0.0,8089.353333333391,11131.893333333348,0.5131920670584544,-0.0718087388817708,8.284747724914274,-10.932961743440472,0,1,0,0,0,,,0,,0.0197224788660703,0.0222915310629554,,,0.0020087462253656,0.0748852798837834,-0.0024452892115759,0.0148906563671521,-0.0079199827320559,314703.03,23627.160000000003,0.9096944713964192,0.9475839733962904,0.59,0.95,0.69,0.54,0.95,,0.95,0.39,0.32,0.43,18,0,alta,GROUP_0250,65.64,46.37839615814345,1.0,6,0.0,0.0,0.0,0.0,0.132,-0.378,-0.25,0.0,-0.25,,65.64,15.37,-17.75,-1.15,0,0,,,0.0,0.0,0,0,0,,,,
COMP_0831,2026-03,18988.68,1494.2300000000002,17494.45,45851.061200000055,17315.5,0.0,1493.14,2104.29,16.94,1563.0,520.03,True,0.0,0.0,0.0,0.0,0,0.0786905672221555,0.0,0.8050221214756522,6.017729779677168,78.40943672767058,0.0,49.40382285637367,0.0,8271.546666666725,11023.273333333347,0.5394008192223163,-0.0039138263807678,7.726882313357658,1.3534963117684384,0,1,0,0,0,,,0,,0.0698450557464841,0.0317916096625578,,,0.0020761741203549,0.0062401402805892,0.0071811019014879,0.0236310921793907,-0.0039938199968411,360554.0912,25120.300000000003,0.8146926213606599,0.9475839733962904,0.63,0.93,0.72,0.53,0.93,,0.94,0.4499999999999999,0.31,0.55,19,0,alta,GROUP_0250,68.78,50.95869873487246,1.0,6,0.0,0.0,0.96,0.0,1.344,0.828,3.13,0.0,3.14,cobro_clientes +1.3; deuda_comercial +1.0,65.89,14.32,-18.0,-1.26,0,0,,,0.0,0.0,0,0,0,,,,
COMP_0831,2026-04,393878.5,282250.79,111627.71,27068.1,45851.061200000055,30098.56120000005,27853.980000000003,5493.37,594.21,31661.56120000005,1114.24,True,0.0,0.0,0.0,0.0,0,0.7165935434404264,65.64419756548627,10.816857411752713,39.1240895762931,12.83951413943659,0.0,50.39095706490523,0.0,44687.21666666673,28376.78166666668,0.4967701005344356,5.0,1.7314530814828155,32.53233183603417,0,0,0,0,0,,,0,,0.5091059996428934,0.1995578447518159,,,0.0050817692940408,0.1444004429095667,0.0139151844909514,0.1945461646684043,0.011259101599542,387622.1912,52974.280000000006,0.7046818313973705,0.8802392190235673,0.78,0.95,0.5,0.52,0.81,,0.79,0.38,0.83,0.62,20,0,alta,GROUP_0250,81.75,63.51948738754906,1.0,6,5.76,-5.04,15.44,0.0,-5.436,2.25,12.97,0.0,12.97,deuda_comercial +15.4; liquidez +5.8,68.78,14.79,-6.68,-0.45,0,0,,,0.0,0.0,0,0,0,,,,
COMP_0831,2026-05,15752.5,2417.09,13335.41,16632.5,17315.5,0.0,1985.82,14088.82,14088.82,31661.56120000005,15203.06,True,0.0,0.0,0.0,0.0,0,0.1534416759244564,0.0,100.0,37.39785083933714,67.78402949671869,0.0493658537596054,9.438932030788536,0.03309136450162,47485.856666666725,27787.60500000001,0.3162419288623461,5.0,1.7478795148665949,42.653157395534514,0,0,0,0,0,,,0,,0.2550165619415658,0.2779892057769811,,,0.2907321253858218,0.6054723838956951,0.0501225768804138,0.1979798025812225,-0.086658309926211,404254.6912,54960.100000000006,0.7171343261798188,0.7897364590615067,0.82,0.97,0.53,0.3199999999999999,0.81,,0.78,0.29,0.22,0.69,21,0,alta,GROUP_0250,67.15,66.49463229294767,1.0,6,0.0,0.0,-15.04,0.0,-0.108,0.54,-14.61,0.0,-14.6,deuda_comercial -15.0; trayectoria +0.5,68.78,15.85,-3.14,-0.2,0,2,,,0.0,0.0,0,0,0,,,,
COMP_0831,2026-06,15971.49,13120.71,2850.7799999999997,18095.5,15752.5,0.0,914.86,594.21,594.21,31661.56120000005,6044.67,True,0.0,0.0,0.0,0.0,0,0.8215081999237391,0.0,100.0,38.13851906286999,75.7183640292619,0.0493658537596054,51.63509339633099,0.0860311646458781,42604.6333333334,25438.09000000001,0.5638478064295406,5.0,1.5376197590377827,36.3533272042276,0,0,1,0,0,,,0,,0.0549081069717249,0.2730102228520614,,,0.116424763387135,0.6098248161069671,0.0320188806856826,0.1965614727989744,-0.1268999091133961,422350.1912,55874.96000000001,0.7998566436770753,0.6729061972363822,0.83,0.92,0.54,0.43,0.82,,0.78,0.3199999999999999,0.24,0.65,22,0,alta,GROUP_0250,66.65,62.63995476362548,1.0,6,0.0,0.0,0.22,0.0,-0.012,-0.702,-0.49,0.0,-0.5,trayectoria -0.7,67.15,16.08,-1.26,-0.08,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0831,2026-07,15752.5,1.09,15751.41,15752.5,27848.1,18095.5,1495.21,11487.82,594.21,49757.061200000055,6638.88,True,0.0,0.0,0.0,0.0,0,6.919536581495002e-05,64.97929840814993,5.172521853580575,29.705611488588403,58.37502412034764,0.6363229747981984,77.56599456534838,0.1678355385245704,10645.866666666723,27666.54166666668,0.3250063570713368,-0.889348600564177,24.0,-6.396539712753288,0,1,0,0,0,,,0,,0.3279785705145028,0.2126344131425979,,,0.1382359021965222,1.0360500936347066,0.0501225768804138,0.1924686106603098,-0.1787420337765725,438102.6912,57370.170000000006,0.9392039442510596,0.591880336466306,0.79,0.97,0.61,0.43,0.995,,0.78,0.28,0.25,0.73,23,0,alta,GROUP_0250,66.74,41.94300266312352,1.0,6,0.0,5.04,0.0,0.0,-1.248,-3.726,0.07,0.0,0.09,colchon +5.0; trayectoria -3.7,66.74,16.18,2.04,0.13,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0831,2026-08,0.0,0.0,0.0,15752.5,16632.5,0.0,31865.394799999944,1179.86,594.21,49757.061200000055,7233.09,True,,0.0,,0.0,0,,0.0,50.36275490312409,30.04245174165036,13.441749252934535,0.6363229747981984,101.78306505241882,0.753545165344272,6200.730000000058,26843.29333333335,,-0.9259856896911496,24.0,3.832614320427247,0,0,0,0,0,333179.55,0.0,1,,0.0,0.1276288924954092,76.17389763599775,,0.1547184502736086,1.064321804240388,-0.0274540534858624,0.1964161286696709,-0.0371630156856827,453855.1912,89235.56479999995,0.9568400983669972,0.6854066746045303,0.75,,0.64,0.43,0.995,0.98,0.77,0.3,0.34,0.35,24,0,media,GROUP_0250,70.65,33.713297534160276,0.86,5,-0.209,2.93,14.865,0.0,0.83,-0.489,8.37,9.56,3.91,"deuda_comercial +14.9; colchon +2.9 (cambio dominado por datos nuevos, no por comportamiento)",66.74,14.26,2.04,0.14,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0832,2024-09,1352405.44,1134534.64,217870.8,1004194.53,987067.93,22421.88,621936.6506101601,557155.3506101602,54671.10035404003,22421.88,54671.10035404003,True,0.0,0.0,0.0013679034003294,0.0013679034003294,0,0.8389012691342029,2.2715640249805302,9.81254156388659,2.2715640249805302,9.81254156388659,0.0,6.107453674056621,0.0,,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,1004194.53,621936.6506101601,0.3113503316932028,0.1374014538557313,,,0.74,,,,,,,,1,0,baja,GROUP_0014,,,0.46,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0832,2024-10,1181423.69,1048297.47,133126.22000000003,448164.3600000001,465290.96000000014,28989.57,533136.7340891201,491686.1540891201,58237.91,30749.35,59888.34,True,0.0,0.0,0.002741260419452,0.0020082451258266,0,0.8873171232921527,6.2304176294334175,11.844529180995432,3.539858526290289,10.765116545079216,0.0,19.50274644446649,0.0,,,,,,,0,0,0,0,0,,,0,,,,,,,,,,,1452358.89,1155073.38469928,0.3820682574346965,0.1625239655112315,,,0.76,,,,,,,,2,0,baja,GROUP_0014,,,0.46,3,,,,,,,,,,,,,,,0,0,,,0.0,,0,0,0,,,,
COMP_0832,2024-11,1916326.33,1567701.77,348624.55999999994,868579.6600000001,630171.85,8636.26,260341.69231604,364795.55231604,40880.42,8851.04,88389.81,True,0.0,0.0,0.0018962897618799,0.0019600348972977,0,0.8180766216367752,1.370461089304449,11.206392112090038,2.883400895201192,10.878989737206169,0.0,31.728784460561688,0.0,233207.19333333333,,0.8480983380210437,,,,0,0,0,0,0,,,0,,0.2350195828889087,,,,0.059586554308824,0.0059667848098052,,,,2320938.5500000003,1415415.07701532,0.3401573415764162,0.1790650038955219,,0.74,0.81,0.3,,,,0.36,,,3,0,baja,GROUP_0014,92.91,,0.64,4,,,,,,,,,,,,,,,0,0,,,0.0,0.0,0,0,0,,,,
COMP_0832,2024-12,1140224.8,1414436.29,-274211.49,100355.21,338763.02000000014,60796.0,125548.09231604004,126161.31231604004,178.75,69647.04000000001,72969.73999999999,True,0.0,0.0,0.004212248321559,0.0027549502995867,0,1.2404889719992058,17.946468891439206,0.1416836879060221,6.862366298339501,10.105102067404298,0.0030838352929284,65.01775927939445,0.019380910497968,69179.76333333332,,0.9819609056427112,0.0445523446972628,,,0,0,0,0,0,,,0,,-0.1962023885652458,,,,0.0522109313544263,0.0498334902177119,,,,2421293.76,1540963.16933136,0.4383099340173367,0.2227130105404417,,0.54,0.77,0.39,,,,0.36,,,4,0,baja,GROUP_0014,63.9,54.50827297531826,0.82,5,-27.023,0.0,-5.698,-4.137,-4.12,11.963,-26.81,-2.21,-29.01,liquidez -27.0; trayectoria +12.0,78.4,,,,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0832,2025-01,909414.85,1131865.2,-222450.35,468647.33,380096.83,40628.43,328177.12231604004,323471.45231604,31330.04,110275.47,104299.78,True,0.0,0.0,0.0043043831976132,0.0031143207133612,0,1.2446082225290251,10.688968387344875,9.685565689237311,8.158495460114095,8.888346401223089,0.0019476679627844,69.61740120640715,0.4555080557216899,-49345.76000000001,,1.1010579387216686,0.0434710410010954,,,0,0,0,0,0,,,0,,-0.171121047844845,-0.0441012845070606,,,0.0802331290716639,0.0848299585861868,-0.2030703153668769,0.2420508466727434,,2889941.0900000003,1869140.2916474,0.3638609407082938,0.1943837774559358,0.38,0.43,0.75,0.37,,,0.6699999999999999,0.36,,0.3,5,0,baja,GROUP_0014,61.77,30.701678646358637,0.82,5,8.78,0.0,-1.585,-4.097,0.0,-5.224,-2.13,0.0,-2.13,liquidez +8.8; trayectoria -5.2,63.9,,,,0,0,,,0.0,0.0,0,0,0,,,,
COMP_0832,2025-02,557287.39,515420.99,41866.40000000001,1194801.0157160005,1283089.6957160004,405644.4557160002,411839.8469481201,392717.8369481201,69075.49231604004,480191.4957160002,147634.43231604,True,0.0,0.0,0.0026524016629911,0.0039109379908077,0,0.9248746683466136,31.614660851098108,17.589089625477143,25.32875450338316,11.940904669308695,0.0184323131062587,66.42634681130929,0.3218042651344164,-151598.47999999998,40804.35666666667,1.136657287624948,-0.4141941639045571,0.2398905925660512,0.1740982360786311,0,0,0,0,0,,,0,,0.0355952194125546,-0.110576072332512,,,0.1255202265095016,0.4082634678418456,-0.0206967235525252,0.2016109076932933,,4084742.105716001,2280980.1385955205,0.3730746624970986,0.1557511054072407,0.32,0.39,0.6599999999999999,0.36,0.58,,0.78,0.26,,0.52,6,0,media,GROUP_0014,53.13,35.81125819054049,1.0,6,-5.918,10.44,-2.901,-1.903,-8.066,-0.295,-10.07,1.43,-8.64,colchon +10.4; cobro_clientes -8.1,61.77,,,,0,2,,,0.0,0.0,0,0,0,,,,
COMP_0832,2025-03,802147.0499999999,700124.11,102022.94,286114.72,173735.87,618.41,384470.7492641601,408574.9492641601,85354.96463208005,468431.0700000002,197444.58463208005,True,0.0,0.0,0.0021270912858184,0.003128837173667,0,0.8728126719408867,0.3559483715136086,20.890895241082102,24.328262138793825,16.51550525745515,0.1486815125222158,74.6396193261975,0.3695707336616622,-26187.003333333323,21496.38,1.0140985209388418,-0.4646383269450383,0.1648347713222524,-1.865182659432417,0,0,0,0,0,,,0,,0.0908690318124122,-0.0148855988732927,,,0.1758584710666149,0.4172186941657661,0.0401775765601291,0.1820229209688024,,4370856.825716001,2665450.8878596807,0.2954727860133906,0.098728368584639,0.52,0.61,0.6599999999999999,0.31,0.58,,0.83,0.26,,0.68,7,0,media,GROUP_0014,56.12,44.87340383781944,1.0,6,4.14,0.0,-5.54,0.0,2.772,1.638,3.01,0.0,2.99,deuda_comercial -5.5; liquidez +4.1,56.12,17.29,22.29,1.29,1,1,bache,ya hay deuda comercial vencida viva,0.0,0.0,0,0,1,giro,giro_propio,vigilancia,"cae 22 puntos en 3 meses, 1.3 sigmas de su propia variabilidad"
COMP_0832,2025-04,1141483.98,948761.95,192722.03,935729.195268,1008189.165268,203166.5552680001,388912.4669481201,386090.74694812007,35189.26,670979.2152680004,178554.90231604004,True,0.0,0.0,0.0014581019349916,0.0019388037455456,0,0.831165365982622,20.15163049426282,9.114245880833934,24.723155335494663,15.969542414271032,0.1037991019918281,101.89587986083104,0.4399707819892372,112203.79,31429.015,0.8762842354233742,-0.36940497406889,0.2613872509448232,-4.851171378400442,0,0,0,0,0,,,0,,0.1712948906618518,0.0992530472956062,,,0.158702886584184,0.5963786875621185,0.0678498356246485,0.1773784425356615,-0.0893503231417954,5306586.0209840005,3054363.3548078006,0.2794264230104443,0.1101726673773491,0.69,0.75,0.6699999999999999,0.3,0.61,,0.84,0.2299999999999999,0.26,0.75,8,0,media,GROUP_0014,66.94,47.042895887935494,1.0,6,7.2,0.0,-0.22,3.36,0.072,0.378,10.79,0.0,10.82,liquidez +7.2; eficiencia +3.4,56.12,15.88,7.78,0.49,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0832,2025-05,772494.23,766341.56,6152.669999999991,254001.25,215278.3,20007.44,448639.34525904,447743.09525904,96171.95231604004,487820.1000000002,242070.07463208004,True,0.0,0.0,0.001545642612761,0.0016805705050583,0,0.9920353191505392,9.293756035791809,21.479270888677828,16.017167982573852,17.443226290396286,0.9589860278410012,93.6246886093513,0.4418517248055798,100299.21333333332,-25649.633333333328,0.8986711190246828,0.0418877161978417,-0.1911593740386257,-6.331306941395459,0,0,0,0,0,,,0,,0.0056659012434623,0.0892766079059087,,,0.2229186900748665,0.4492261914219249,0.0678498356246485,0.145599129192619,-0.0998385869300245,5560587.2709840005,3503002.7000668407,0.2802618119723535,0.1031210827200126,0.66,0.72,0.72,0.3199999999999999,0.4,,0.87,0.27,0.26,0.72,9,0,media,GROUP_0014,64.43,59.68390625595605,1.0,6,0.0,-3.24,0.0,0.0,-1.536,2.286,-2.49,0.0,-2.51,colchon -3.2; trayectoria +2.3,64.43,14.22,-2.66,-0.19,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0832,2025-06,1497591.36,1496248.94,1342.419999999987,903392.18,93014.62,1008.0,569081.21694812,573439.5369481201,12710.52,486860.8000000002,177131.01231604005,True,0.0,0.0,0.0012124201891763,0.0013700761201243,0,0.9991036139524736,1.0837006053456972,2.216540573335099,17.028867903079952,10.237650654808768,0.9608755931880324,153.74480414331157,0.7879514743980338,66739.04,20276.018333333337,0.9407680996952116,0.5036563182211191,0.1136494158403572,-2.1018876771630524,0,0,0,0,0,,,0,,0.0011910601774614,0.0593839506942585,,,0.1571592310626152,0.431966531224984,0.0344624216044613,0.1142032567477827,-0.0523896603579617,6463979.450984001,4072083.9170149607,0.2689197969021888,0.0924601712654261,0.59,0.65,0.6799999999999999,0.3299999999999999,0.58,,0.89,0.28,0.28,0.58,10,0,media,GROUP_0014,73.12,65.75938522532519,1.0,6,0.0,3.24,4.36,0.0,0.0,1.098,8.7,0.0,8.69,deuda_comercial +4.4; colchon +3.2,66.94,12.99,-10.82,-0.83,0,1,,,0.0,0.0,0,0,0,,,,
COMP_0832,2025-07,2199818.21,2272670.34,-72852.12999999993,574114.39,1294670.4,18234.7,551086.0663260401,543469.74632604,14757.58,504087.5000000002,179532.11231604003,True,0.0007805242983965,0.0003815681134295,0.0008966877313012,0.0011146235406676,0,1.0331173410915622,1.4084434154051872,2.715437262104115,2.4485987614488893,7.902078059789081,0.9280386044089568,180.4813084413222,0.784772542908761,-21785.67999999997,45209.055000000015,1.0080854247315252,0.7873049213656482,0.1794302508078014,2.94766577868025,0,0,0,0,0,,,0,,-0.0594904754821655,-0.0175445046870805,,,0.1466045086945128,0.4116338816670997,-0.0298926572116502,0.0805286892802013,-0.0222002818905646,7038093.840984001,4623169.983341001,0.2591731884525175,0.0671743806887128,0.45,0.56,0.79,0.35,0.6,,0.92,0.28,0.33,0.35,11,0,media,GROUP_0014,63.32,56.266361923096085,1.0,6,-7.2,0.0,0.0,-3.36,2.46,-1.71,-9.81,0.0,-9.8,liquidez -7.2; eficiencia -3.4,64.43,12.31,-8.31,-0.67,0,2,,,0.0,0.0,0,0,0,,,,
COMP_0832,2025-08,1834014.66,1628773.62,205241.04,1169203.51,1176191.33,4778.41,618772.07501008,623250.64492208,71254.39764499999,490631.21000000025,245683.67996104,True,0.0,0.000336171964556,0.0014477964968938,0.0011648970919737,0,0.8880919305192468,0.4062612840378614,11.432703395583063,0.9369059471218258,5.67318532310594,0.99026068887872,158.66384403230248,0.6505102916945232,44577.11000000002,72438.16166666667,0.9734376285210944,1.0365129368149986,0.2415637447621371,8.705119974806223,0,0,0,1,0,,,0,,0.1609246456634335,0.0342084101195764,,,0.1926347632180131,0.3846923286915311,-0.0298926572116502,0.0940166743833157,0.0203605149168414,8207297.3509840015,5241942.058351081,0.2228579466482562,0.0660774434694243,0.59,0.62,0.8200000000000001,0.3399999999999999,0.6,,0.91,0.3,0.86,0.32,12,0,alta,GROUP_0014,70.9,55.062306300102875,1.0,6,4.14,0.0,0.4,3.36,-0.12,-0.216,7.56,0.0,7.58,liquidez +4.1; eficiencia +3.4,70.9,11.57,-6.47,-0.56,0,1,,,0.15,0.0,0,0,0,,,,
COMP_0832,2025-09,880950.86,798242.75,82708.11,966800.43,377479.19,1125.0,743592.2026891601,738060.4227771601,16457.28,486977.8000000002,190886.56231604,True,0.0,0.000322826486679,0.0057765424055548,0.0019770310422184,0,0.9061149562871192,0.2980296741656142,2.2298011778053146,0.8474445537930902,5.379582621291564,0.9976898330889006,224.83022648947085,0.8632065574277157,71699.0066666667,69219.02333333333,0.9424414092993096,0.4406224551944282,0.2651118035908398,8.231857785096501,0,0,0,1,0,,,0,,0.0669106350289381,0.0561149350700687,,,0.1544267074058059,0.3939637097618994,-0.0044748410660008,0.093035867324245,0.0150382761344445,9174097.780984,5985534.2610402405,0.2060421451032055,0.0696820434812771,0.64,0.6799999999999999,0.81,0.36,0.61,,0.92,0.31,0.86,0.42,13,0,alta,GROUP_0014,74.03,59.1034212999757,1.0,6,3.06,0.0,-0.62,0.0,-0.012,0.72,3.15,0.0,3.13,liquidez +3.1; trayectoria +0.7,70.9,11.01,-3.96,-0.36,0,1,,,0.15,0.0,0,0,0,,,,
COMP_0832,2025-10,877602.9,760280.13,117322.77,667522.49,952909.65,0.0,470596.16,433182.18,11475.06,468937.6600000002,160617.52231604003,True,0.0030138227277037,0.0009527936967633,0.0039881021359432,0.0031298220897905,0,0.8663145142296134,0.0,2.6490147863423195,0.2355165045449155,5.52728397123642,0.9976009604346984,269.23501021277093,0.9275666824376224,135090.64,56652.48000000001,0.886840467011993,-0.1962761211997448,0.3199403130521431,6.334301029786736,0,0,0,1,0,,,0,,0.0968985259857982,0.1082446022260566,,,0.1326562709004853,0.3873022093940456,0.0219065249504922,0.0787349670655539,0.0156548961025633,9841620.270984,6456130.421040241,0.2572348409124614,0.0893241020213915,0.7,0.74,0.83,0.35,0.63,,0.93,0.31,0.85,0.69,14,0,alta,GROUP_0014,71.11,43.94304639452035,1.0,6,0.0,0.0,-0.2,0.0,0.0,-2.736,-2.94,0.0,-2.92,trayectoria -2.7,71.11,10.68,-6.68,-0.63,0,1,,,0.15,0.0,0,0,0,,,,
COMP_0832,2025-11,998022.22,1037439.92,-39417.7,312856.94,773295.07,1633.0,356727.72905104,400802.27905104,84773.67,469445.6600000002,234115.63231604,True,0.0,0.0009537662336998,0.0008362238668393,0.0034185127013984,0,1.0394958140310744,0.2111742416772423,21.150994999508107,0.1311033462246711,7.169388819798146,0.9965214291255776,212.1013143776649,0.6363669988295467,53537.72666666668,49057.41833333334,0.9373084281826024,-0.5016516785948996,0.3401564652621371,1.9122195417925525,0,0,0,1,0,,,0,,-0.0347520810497556,0.0430190266549935,,,0.2064048746949166,0.4138804046095038,0.0061845986081024,0.0843388711670624,0.0009702166579777,10154477.210984,6812858.150091281,0.3719945997264646,0.107138529618997,0.65,0.7,0.83,0.3199999999999999,0.64,,0.93,0.3,0.8,0.6,15,0,alta,GROUP_0014,67.65,36.85074039721179,1.0,6,-3.06,0.0,0.88,0.0,0.012,-1.26,-3.43,0.0,-3.46,liquidez -3.1; trayectoria -1.3,71.11,10.24,-0.21,-0.02,0,1,,,0.15,0.0,0,0,0,,,,
COMP_0832,2025-12,652510.8200000001,629891.16,22619.660000000003,590478.24,595711.57,2855.0,71432.55,73689.44,399.3,470667.6600000002,225031.36231604003,True,0.0,0.0011263703768398,0.0046347583937382,0.0029107493325695,0,0.9653344292436408,0.4792587795466185,0.5418686856624233,0.193288621959752,10.64788026856827,0.9939341487792044,251.41334634472312,0.6627630068140475,33508.24333333335,52603.62500000002,0.9570482525014428,-0.485605862050821,0.3900399067608525,-1.4632356851387511,0,0,0,1,0,,,0,,0.0206834502805438,0.0276099650721954,,,0.2057690077581562,0.4303791986382601,-0.0154090615827981,0.0829734169119728,-0.0170547246784087,10744955.450984,6884290.700091281,0.4295741792564979,0.1935953245660486,0.6,0.69,0.81,0.3399999999999999,0.63,,0.93,0.28,0.28,0.4,16,0,alta,GROUP_0014,66.84,32.746178183274125,1.0,6,0.0,0.0,-0.08,0.0,0.0,-0.756,-0.84,0.0,-0.81,trayectoria -0.8,67.65,6.48,3.25,0.5,0,2,,,0.15,0.0,0,0,0,,,,
COMP_0832,2026-01,475227.4,725570.19,-250342.79,0.0,0.0,0.0,0.0,0.0,0.0,470667.6600000002,225031.36231604003,True,0.0,0.0,0.0119710269231109,0.0044914562433008,0,1.526785261119203,,,0.3278289431817511,17.95035963332336,0.9939341487792044,282.4133463447231,0.8054075683081854,-89046.94333333331,23021.848333333328,1.177205168131306,-0.4082895044765772,0.1731760834411692,-6.39585893535195,0,0,0,1,0,,,0,,-0.23674660826877,-0.0836050796793272,,,0.2128098507747045,0.4451055775434902,-0.065225575571063,0.1389510047985725,-0.0484219972344909,10744955.450984,6884290.700091281,0.4915420807252588,0.2303627477582993,0.38,0.4599999999999999,0.8200000000000001,0.3399999999999999,0.6,,0.88,0.31,0.26,0.3,17,0,alta,GROUP_0014,47.88,24.4954526763944,1.0,6,-8.28,0.0,-5.84,-3.36,0.0,-1.476,-18.96,0.0,-18.96,liquidez -8.3; deuda_comercial -5.8,66.84,6.47,4.27,0.66,0,3,,,0.15,0.0,0,0,0,,,,
COMP_0832,2026-02,443903.13,714390.4,-270487.27,0.0,0.0,0.0,0.0,0.0,0.0,470667.6600000002,225031.36231604003,True,0.0,0.0,0.0023729952073102,0.006214248562498,0,1.609338505903304,,,0.4792587795466185,0.5418686856623838,0.9939341487792044,310.41334634472315,0.9982255806662218,-166070.13333333333,-56266.20333333333,1.3671527320887158,-0.4298574168088048,-0.4893063766523374,-3.6879510584092943,0,0,0,1,0,,,0,,-0.2581033257421674,-0.1580554945767978,,,0.2147285637880872,0.4491186900044638,-0.0744504148974705,0.1538298212500034,-0.04660652310658,10744955.450984,6884290.700091281,0.4612677683092945,0.3354787138356393,0.32,0.3299999999999999,0.78,0.3399999999999999,0.4,,0.84,0.3,0.25,0.23,18,0,alta,GROUP_0014,46.01,23.31011517435351,1.0,6,-3.06,-3.24,8.42,-3.78,0.0,-0.216,-1.88,0.0,-1.87,deuda_comercial +8.4; eficiencia -3.8,47.88,8.25,23.23,2.82,1,2,caida_estructural,"su score no suele moverse, así que esta caída es un cambio real; ya hay deuda comercial vencida viva",0.15,0.0,0,0,1,giro,giro_propio,vigilancia,"cae 23 puntos en 3 meses, 2.8 sigmas de su propia variabilidad"
COMP_0832,2026-03,1921255.57,1635656.61,285598.96,0.0,0.0,0.0,0.0,0.0,0.0,470667.6600000002,225031.36231604003,True,0.0,0.0,0.0031435328512801,0.0045000466661909,0,0.8513477517205065,,,0.193288621959752,10.647880268568274,1.0,341.4133463447231,1.0,-78410.36666666668,-22451.061666666665,1.3291571729143377,0.1235100356193663,-0.131394475879508,-1.931851842650394,0,0,0,1,0,,,0,,0.2502532834300337,-0.0815322168603012,,,0.1971815208792167,0.4124179139844586,-0.0381075378526272,0.1959369346946173,-0.0266299273628167,10744955.450984,6884290.700091281,,,0.41,0.35,0.81,0.3299999999999999,0.48,,0.79,0.3199999999999999,0.25,0.29,19,0,media,GROUP_0014,49.49,45.73557362689711,1.0,6,3.06,0.0,-3.6,0.0,-0.012,4.032,3.48,0.0,3.48,trayectoria +4.0; deuda_comercial -3.6,47.88,9.33,19.77,2.12,1,2,caida_estructural,"su score no suele moverse, así que esta caída es un cambio real; ya hay deuda comercial vencida viva",0.15,0.0,0,0,1,giro,giro_propio,vigilancia,"cae 20 puntos en 3 meses, 2.1 sigmas de su propia variabilidad"
